Product_ID,Category_ID,Product_name,Description,Price,Stock_quantity,F_coupon_id,Product_upload_date
288,4,野生竹午魚禮盒組,產地：台灣西部海域，頂級海魚-野生竹午，竹午學名「四絲馬?」，每尾一公斤以上的午仔魚稱「竹午」，大竹午相當罕見，且體型愈大，肉質愈鮮甜有彈性，價值愈高。 主要分布於台灣西部和南部海域，每年秋末至初春是竹午主要捕獲的季節。冬春季的野生午魚油脂豐富，魚片呈現美麗的白色，油花豐富，漁民之間流傳「一午、二鯧、三鮸、四嘉?」，竹午排行第一，其美味堪稱海魚中的夢幻逸品。建議料理方式：清蒸、油煎或煮薑絲魚湯 【規格：1000g/5包，分切方式：魚頭x1、魚身x2、尾排x2，共5包】,3280,35,31,2023/12/27
292,4,野生青衣分切禮盒組(S),野生青衣 頭背側及體部為綠色，鱗片外緣為橙紅色或橙色，體色於腹部漸趨為粉紅色，頰部及鰓蓋為淺橙色；頜部及峽部為藍綠色；背鰭及臀鰭為黃色，外緣及基部有藍綠色縱帶；胸鰭為藍色；腹鰭為淡黃色，硬棘末稍呈藍色；尾鰭為藍綠色，內緣及外緣均為黃色。主要棲息於潟湖與臨海礁石區的斜坡與峭壁旁。 ◆屬高經濟魚種，肉質鮮甜細緻，尾韻帶有淡淡海草香氣。 ◆來自澎湖的青衣魚，有著多彩的魚身，包括綠色、藍色和黃藍等等，其肉質細膩鮮美，因此被譽為「四大魚王」之一。 ◆澎湖海域的高鹽度和純淨海水，賦予了青衣極佳的肉質，魚皮的膠質讓滋味更加甘甜。 ◆以深海一支釣漁法，兼顧鮮度品質與海洋永續性。 【規格：1Kg/約7包，分切方式：魚頭連下巴x2、魚排中段x2 、魚排尾段x2 、魚骨x1，因魚體大小不同，內容物數量可能不同，依實際內容物為主】,1580,49,31,2021/6/1
332,4,野生海魚 - 剝皮魚(輪切),剝皮魚是這個季節才有的限量海魚，G&S嚴選的海魚都是手釣或定置網捕撈，魚體受損小，上岸立即處理保鮮，品質保證。剝皮魚口感紮實且無細刺方便實用，煎、煮、蒸、燒都適合！,350,32,31,2021/7/7
287,4,野生海魚-土魠禮盒(半尾),冬天是土魠魚油脂最豐富的季節，其豐富的油脂是老饕追捧的美食。土魠魚盛產期從12月至隔年春節結束前，也因此成為最受歡迎的年節魚之一，是家庭年菜桌上的美味代表。 土魠魚的外型別具辨識度，魚身呈灰綠色，腹部閃耀著銀白色光澤，並有獨特的波形黑色橫帶。台灣現流土魠，皮薄油脂豐富，肉質細緻且富有彈性。 在捕撈過程中，有「流刺網」和「延繩釣」兩種方法，其中延繩釣取得的土魠新鮮無損，因此價格較高。GREEN & SAFE以延繩釣方式取得，確保鮮度與品質。【規格：3Kg/約11-13包，分切方式：頭x1、中段x9、後段x1、尾段x1，因魚體大小不同，內容物數量可能不同，依實際內容物為主】,4280,35,31,2022/5/29
306,4,野生海魚剝皮魚 (大),剝皮魚是這個季節才有的限量海魚，G&S嚴選的海魚都是手釣或定置網捕撈，魚體受損小，上岸立即處理保鮮，品質保證。剝皮魚口感紮實且無細刺方便實用，煎、煮、蒸、燒都適合！,320,10,31,2021/7/11
290,4,野生嘉魶分切禮盒組(中),嘉魶又名「真鯛」，屬高級的白肉魚。嘉魶魚覆著銀紅色鱗片，其間還點綴著寶藍色斑點，外型十分討喜。在日本被視為料理中的高極食材，擁有極高地位，常被作為吉祥魚出現在喜慶佳節或祭典的料理中，也被譽為「魚中之王」。肉質細緻且口感結實，嚐的到鮮美甘甜的大海滋味。 【規格：1.8Kg/約6-7包，分切方式：魚身3~4包、下巴1包、魚骨魚頭2包，因魚體大小不同，內容物數量可能不同，依實際內容物為主】,2680,45,31,2022/9/28
174,19,雪比無糖生優格,新鮮的「生優格」是用100%生乳而非鮮乳自然發酵而成，口感微酸卻帶有自然牛奶香醇滋味，完全無添加糖，保有最原始優格風味。,175,48,31,2022/11/8
172,19,雪坊鮮果優格-藍莓,嚴選固定乳源，100% 鮮乳不添加奶粉、糖甚至凝固劑等人工添加物，單純以自然發酵工法製作，讓優格帶有迷人的天然酸氣， 也保有鮮乳的濃郁乳香。果醬採取安心水果製作，不添加香料，以最簡單的糖煮方式， 熬煮出微酸不甜膩的純粹美好滋味。,100,1,31,2021/7/22
265,7,頂級澳洲和牛板腱肉片,精選來自澳洲和牛肉，由日本和牛及安格斯黑牛配種而成，並以日本的飼養技術培育，「澳洲和牛」兼具油花密佈的日本和牛與安格斯牛的豐富牛肉風味，是公認最安全最高級的牛肉首選。雪花般細緻油花均勻分佈在櫻桃紅色的和牛肉片上，切成最完美的0.2 公分火鍋片厚度，輕輕唰幾下，即可享受入口即化的美味。 適 合：燙、炒,690,3,31,2021/9/3
308,4,湧泉香魚(2入/份),成熟的香魚每年4、5月間會成群蜂湧游上溪流，所以7月間的香魚口感會特別Q彈有勁。香魚含豐富的不飽和脂肪酸DHA與多種營養素，助於小孩發育與身體健康，可以說是大人小孩都適合食用的優質食物。香魚體態優美、肉味佳，抹上鹽巴放入烤箱，好吃的鹽烤香魚輕鬆上桌！,180,25,31,2021/1/3
189,15,進口酪梨 (4粒),精選大規格進口酪梨，不若一般最小規格容易有軟爛現象，品質佳；口感柔軟滑順，奶香風味濃郁。,280,20,31,2021/1/3
158,18,黃豆天貝,天貝 Tempeh 是新時代的營養珍寶，是用整粒的黃豆下去蒸熟後加上酵母菌去發酵，待發酵完成後，其表面的那層白色菌體會使其凝結成塊狀物。 用最優質的非基改黃豆製成最天然的「黃豆天貝」，其活性反應及抗氧化效果佳，可直接清蒸切片品嚐其最原始的美味，亦可加工為各式美味天貝料理。,65,38,31,2023/4/10
193,15,黃金百香果(份),香味濃郁。果肉飽滿，果汁率高，糖酸比例佳。,150,5,31,2022/10/29
323,4,圓鱈魚排(犬牙南極魚),來自天然無污染的南極深海水域，為罕見的珍貴魚種。因為生活在低溫與深水壓力中，肉質緊密、脂肪厚、膠質多，其口感非一般的淺海魚所能比擬。切成厚片魚排更能吃出圓鱈特有的香氣與鮮甜味。,680,18,31,2023/9/30
171,19,新生活鮮奶茶,◆50%生乳含量 ◆台灣在地魚池茶葉熬煮 ◆使用天然蔗糖 無任何奶粉、香精、人工添加物等等的多餘原料，市面上最天然的鮮奶茶，成分單純，市面上的鮮奶茶即使有標榜使用生乳，但是生乳的比例若非達到50%就稱為『乳飲品』而非『調味乳』。,95,24,31,2022/9/28
195,15,溫室玉女小番茄,GREEN&SAFE嚴選的小番茄擁有絕佳的栽培環境，孕育出口感品質均佳，且安心無化學農藥殘留的有機小番茄。採溫室有機介質栽培(泥炭土)，並定時偵測泥土的導電度，讓有機小番茄保持良好的吸收能力；採懸空網架種植，灌溉採滴灌系統，地面不潮濕不易長雜草，溫室入口處設有隔離間，減少外來病蟲害的威脅。一份300g。,120,15,31,2022/1/27
196,15,溫室櫻蜜小番茄(300g/盒),皮薄而果肉柔嫩多汁，甜度高而番茄味濃郁的品種，少見而珍稀。,120,46,31,2022/3/31
169,18,福袋壽司皮,採用非基因改造黃豆製成，全程不使用化學肥料及農藥。優質植物性蛋白質比例高且豆味濃郁，絕不添加漂白劑，每口都可安心享受豆香美味及健康。遵循傳統手藝工法，融合醬油、醋、糖、味醂的鹹、甜、酸、香，風味層次感十足，豆皮滑嫩多汁。,130,18,31,2023/12/27
203,1,銀杏果(3包組)(冷凍),銀杏果果實橢圓型，果殼呈現金黃色，果肉為白色故稱「白果」，來自好山好水的南投縣銀杏湖生態教育園區，是全台最大銀杏樹種植農圃。,599,35,31,2023/11/7
218,1,澎湖急凍熟花生(份),季節限定商品，每年7 月為澎湖花生的盛產期，將澎湖農民採收後的花生立刻清洗蒸煮，鎖住花生的甘甜滋味，鬆鬆綿綿。完全無添加防腐劑，商品退冰即可直接享用，是你最安心的零嘴選擇！,215,42,31,2022/1/12
304,4,澎湖現撈野生土魠,來自澎湖海域的野生土魠魚，每年入冬到過年期間，是澎湖土魠魚的盛產季節，因冬季迴游至澎湖海域覓食，此時土魠魚體型飽滿肥美，富含油脂，肉身厚實無細刺，是冬季非常美味的魚種之一，在澎湖又有「白金」之稱。 建議烹調方式 : 蒜燒、紅燒、乾煎,520,42,31,2021/5/8
300,4,澎湖現撈野生盤仔魚,盤仔魚又稱為魬鯛，主要棲息於沙泥地質環境的沿海域，屬於底棲性魚類，十分喜歡礁岩區周圍的，並常會成群洄游，覓食以肉食性以小型類、甲殼類以及無脊動物為食。 盤仔魚，外表看起來與赤?相似，但饕客們通常偏愛盤仔魚，因為肉多且肉質細嫩，油脂豐富相當鮮美，十分受大眾的喜愛。魚皮帶有微微柚子香氣，屬高經濟價值魚種，適合碳烤、油煎和清蒸，細膩的口感令人回味無窮。建議烹飪方式：碳烤、油煎、清蒸,199,16,31,2023/9/4
344,8,澎湖野生火燒蝦仁,火燒蝦，又稱厚殼蝦或狗蝦，名字源自身上的不規則紅斑，是不用煮就已經紅通通的蝦類。 產於台灣西南海域，蝦殼厚且粗糙、蝦肉細緻Q彈、蝦味濃郁鮮甜，是澎湖人相當愛用的食材。 漁船捕撈後，手工去殼，急速冷凍。 不使用磷酸鹽類、化學藥劑澎發蝦仁。,290,33,31,2021/7/3
303,4,澎湖野生冰晶蛋卷(2入/200g),澎湖海域當季野生帶卵小卷，捕撈後快速川燙並急速冷凍，鎖住小卷的鮮甜，解凍後即可食用，新鮮Q彈。,369,5,31,2022/6/18
352,8,澎湖野生扁蟹去殼蟹腳肉(小),來自澎湖野生扁蟹盛產期，此時的蟹腳肥美鮮甜。將新鮮的扁蟹，純粹以人工方式將新鮮扁蟹的蟹殼切除，留下新鮮美味的蟹腳，以急速冷凍瞬間，保鮮鎖住原味，肉質鮮甜Q嫩。只保留鮮甜的蟹腳，非常方便烹煮及快炒。 建議烹調方式 : 清炒、醬炒、沙拉,390,11,31,2023/12/5
293,4,澎湖野生紅魽分切禮盒組(半尾),產地：澎湖，外觀特徵：體背藍灰至橄欖色，腹面銀白至淡褐色。體側另具一條黃色縱帶，但有時不顯。各鰭色暗，尾鰭下葉末端淡色或白色。 特色：◆選用澎湖當令手釣紅魽，釣獲當日即進港，確保最佳鮮度 ◆背肉肉質Q彈少暗刺，肚肉肥美軟嫩，下巴油脂豐富味道香濃◆分切後急速冷凍，獨立包裝，方便調理 【規格：2200g/11包，紅魽分切方式：魚身x7、尾段x1、魚頭x1、下巴x1、魚骨x1】,2500,23,31,2022/11/8
316,4,澎湖箱網海鱺魚排,澎湖是目前全國海鱺箱網養殖最主要的產區，所在的竹灣內海，是個絕佳的天然箱網養殖海域，嚴選澎湖優鮮廠商-通過澎湖優鮮認證之箱網養殖業者，天然無汙染海水養殖，由澎湖縣政府檢驗合格。箱網養殖期約18個月，期間投餵澎湖當地捕撈的小雜魚，不使用動物用藥，合理的飼養密度及管理，造就肥美的海鱺。,320,38,31,2022/5/4
338,8,澎湖鮮凍牡蠣,GREEN & SAFE 嚴選海水養殖牡蠣，是市面上少見的逸品。生長過程經歷颱風與寒流的考驗，存留的牡蠣皆是最肥美健康的。 建議烹調方式：油煎(蚵酥)、薑絲清湯,185,19,31,2022/1/23
353,8,熟凍櫻花蝦,於無受汙染的南方澳海域捕撈，帶有黑潮洋流乾淨的營養鹽，到港後直送工廠，採用CAS細胞活存冷凍技術保存，使櫻花蝦細胞完整，保持最佳新鮮度。嚴選銷日等級品規，蝦體紅潤且肥美飽滿，肉質鮮甜，無腥味。 建議烹調方式：炒蛋、拌飯,110,7,31,2022/4/28
155,17,熟鹹蛋,台灣特有國寶鴨(褐色菜鴨)，飼養環境有專屬游泳池，飼料槽旁並配有專屬飲水系統，以避免鴨隻喝到不潔之水源，每隻鴨皆有專屬產蛋巢，在溫暖乾淨且富安全感的環境中產蛋。所生產的鴨蛋乾淨無汙染。人工篩選收蛋做加工，並以省產紅土加粗鹽醃製20-22天完成。,90,6,31,2022/6/15
201,1,蔬菜箱 (有機12 物 ),堅持依照時令栽培的旬味，豐富多品種的菜色搭配，一年四季享受到令人意想不到的驚艷！除了嚴選在地農友種植的安心蔬菜之外，GREEN & SAFE更保留許多風味優良的傳統種子，依循傳統智慧，養雞除蟲、綠籬培育生態系統、輪耕不同作物維持地力充沛，製作有機堆肥讓葉菜吸取均衡的肥份，並選擇純淨無污染而富含礦物質的灌溉水源。讓您不只安心，更能享受新鮮美味的有機蔬菜箱！ 【內含：5~6葉菜類、5~6根莖瓜果類、1菇類】(圖片內文僅供參考，內容以當季實際採收品項為主),799,46,31,2021/6/14
202,1,蔬菜箱 (有機8 物 ),堅持依照時令栽培的旬味，豐富多品種的菜色搭配，一年四季享受到令人意想不到的驚艷！除了嚴選在地農友種植的安心蔬菜之外，GREEN & SAFE更保留許多風味優良的傳統種子，依循傳統智慧，養雞除蟲、綠籬培育生態系統、輪耕不同作物維持地力充沛，製作有機堆肥讓葉菜吸取均衡的肥份，並選擇純淨無污染而富含礦物質的灌溉水源。不只安心，更多新鮮美味！,450,44,31,2022/10/18
259,7,澳洲和牛沙朗牛排,精選來自澳洲和牛肉（M7 等級），以日本的飼養技術培育。 澳洲和牛兼具油花密布的日本和牛與安格斯牛的豐富牛肉風味。一般穀物飼養牛的飼養天數大約3 個月至5 個月，但GREEN & SAFE 精選澳洲和牛，在天然的放養環境飼養約18 個月，生長期前15 個月餵食母乳及草，15 個月後餵食穀物，均勻的高能量，讓澳洲和牛的肉質呈現櫻桃紅色，肉質鮮嫩多汁，白色脂肪紋均勻分佈，一入口即可享受豐富的美味口感。 適 合：煎、烤,1380,16,31,2022/3/25
268,7,澳洲和牛雪花火鍋肉片,選自澳洲穀飼300天以上的F1和牛品種，牛隻在澳洲天然草原上放牧，F1和牛結合了和牛及黑安格斯牛品種的優點，飼養過程無施打賀爾蒙、抗生素，僅取決天然純淨的生長環境及飼養的穀物，造就肉質柔嫩、油脂入口即化、馥郁香甜的F1澳洲和牛肉。 適 合：煮、燙、炒。,350,12,31,2023/1/29
272,7,澳洲草飼牛肉片,澳洲牛生長在不受汙染的廣闊草原，運動量充足，牛隻以天然牧草飼養，肌肉瘦而緊實，精選品質帶著極香的油花，適合簡單燙熟，就能品嘗到那Ｑ彈口感鮮嫩又多汁！ 適 合：燙、炒,150,35,31,2023/5/12
274,7,澳洲草飼牛肋條,澳洲牛生長在不受汙染的廣闊草原，運動量充足，牛隻以天然牧草飼養，肌肉瘦而緊實；牛肋條是肋骨間的條狀肉，油花多、帶筋膜，適合用於紅燒、清燉、咖哩牛肉或牛腩煲，用於燒烤亦別有一番風味。,150,3,31,2022/6/15
267,7,澳洲榖飼安格斯牛小排火鍋肉片,頂級的牛小排，均勻細緻的油花，香濃肉汁，帶點嚼勁的口感，鮮嫩甘甜，一入口就散發出誘人的肉香。 適 合：燙、炒,390,23,31,2021/7/7
275,7,澳洲穀飼梅花牛肉絲,瘦肉部分呈現均勻紅色，而肥肉部分則為均勻白色，穀飼牛肉非常細嫩美味。取自牛的肩胛部，是肌肉經常運動的部位，肌肉發達，油花分佈均勻。,135,49,31,2023/11/14
269,7,澳洲穀飼雪花火鍋肉片,小牛到達20個月以上，以穀物飼養150天。穀物的營養較為均衡並含有高能量飼料，比如大麥、小麥、高粱和玉米。 瘦肉部分呈現均勻紅色，而肥肉部分則為均勻白色，穀飼牛肉非常細嫩美味。 取自牛的肩胛部的翼板(Chuck Flap) ，是肌肉經常運動的部位，油花分佈均勻，口感Q軟嫩，帶有嚼勁。 適 合：燙,280,29,31,2021/8/26
153,17,優質紅殼蛋,雞隻不施打抗生素，使用的飼料都添加營養素，並在舒適的環境中產下健康無污染的鮮蛋，蛋黃結實飽滿，顏色鮮艷，除了富含營養更無藥物殘留之疑慮，讓您吃得安心。,70,16,31,2023/5/12
333,4,蘇格蘭鮭魚魚排 ( 後段 ),來自蘇格蘭海域純淨無污染的開放水域，海流波濤洶湧，使得鮭魚活動力旺盛，飼養密度每立方公尺52公斤為市售鮭魚的一半以下。餵食天然飼料:蔬菜、魚邊料、維生素、礦物質。 建議烹調方式 : 乾煎、鹽烤(210℃烤12~16分鐘),290,48,31,2023/2/28
320,4,蘇格蘭鮭魚魚排(中段)100g*2入,來自蘇格蘭海域純淨無污染的開放水域，海流波濤洶湧，使得鮭魚活動力旺盛，飼養密度每立方公尺52公斤為市售鮭魚的一半以下。餵食天然飼料:蔬菜、魚邊料、維生素、礦物質。 建議烹調方式 : 乾煎、鹽烤(210℃烤8~10分鐘),380,12,31,2021/6/14
319,4,蘇格蘭鮭魚輪切(中段) 250g/份,來自蘇格蘭海域純淨無污染的開放水域，海流波濤洶湧，使得鮭魚活動力旺盛，飼養密度每立方公尺52公斤為市售鮭魚的一半以下。餵食天然飼料:蔬菜、魚邊料、維生素、礦物質。 建議烹調方式 : 乾煎、鹽烤(210℃烤10~12分鐘),480,10,31,2021/7/6
321,4,蘇格蘭鮭魚頭(下巴),來自蘇格蘭海域純淨無污染的開放水域，海流波濤洶湧，使得鮭魚活動力旺盛，飼養密度每立方公尺52公斤為市售鮭魚的一半以下。餵食天然飼料:蔬菜、魚邊料、維生素、礦物質。 建議烹調方式 : 煮湯(味噌湯)、鹽烤(210℃烤12~16分鐘),220,41,31,2022/10/18
315,4,鰈魚一夜干,嚴選日本鰈魚，經過細膩一夜干工法處理，保留原先魚肉的原味，使用薄鹽醃漬過，無須再調味，簡單烘烤過後，油脂香味直撲腦門，肉身自帶甘甜味。,180,2,31,2022/3/31
342,8,霸王蝦,由青年返鄉創業，打破傳統養殖觀念，養殖池為天然砂質地形，接近自然環境，非一般常見的水泥養池場。引進海水養殖，不抽地下水，杜絕對水資源的爭奪。霸王蝦70%的飼料來源為天然螺類、非一般純飼料投餵，每年三月開始養水投放蝦苗，10月開始收成，養殖期長，蝦肉更加飽滿扎實。,380,27,31,2023/9/3
182,15,鹽水地黑糖芭比蓮霧 (約9~12粒/約2Kg),黑糖芭比蓮霧吃起來相當脆甜多汁，果肉扎實，在嘴裡咀嚼清香的風味餘韻猶存、較不易裂果，是屬於蓮霧愛好者的夢幻逸品。,1180,30,31,2023/6/26
186,15,鑽石蜜棗 (約2Kg/禮盒),鑽石蜜棗是同批蜜棗中最晚熟成，果型偏小而風味極為甜美的果實。蜜棗在每年十月初開始授粉，鑽石蜜棗有搶養份特性，在疏果期即收成，造就其果皮薄及甜度高而多汁的特色，產量稀少故更顯珍貴。,499,7,31,2021/1/29
